epoch,split,query_idx,h,r,t,rank,is_reciprocal
10,test,266,152,10,178,4,1
10,test,267,163,10,524,3,1
10,test,268,296,10,600,5,1
10,test,269,801,10,744,7,1
10,test,270,509,10,653,4,1
10,test,271,158,10,438,2,1
10,test,272,702,10,292,5,1
10,test,273,497,10,24,1,1
10,test,274,185,10,50,5,1
10,test,275,639,10,477,50,1
10,test,276,187,10,15,3,1
10,test,277,735,10,772,4,1
10,test,278,189,10,831,3,1
10,test,279,221,9,262,742,1
10,test,280,329,10,561,4,1
10,test,281,590,10,904,1,1
10,test,282,350,11,297,7,1
10,test,283,51,10,9,2,1
10,test,284,277,10,15,78,1
10,test,285,118,11,47,1,1
10,test,286,38,9,697,22,1
10,test,287,649,11,650,5,1
10,test,288,78,10,99,9,1
10,test,289,687,10,688,7,1
10,test,290,603,10,203,1,1
10,test,291,252,10,725,1,1
10,test,292,562,10,849,5,1
10,test,293,359,10,685,3,1
10,test,294,843,9,344,176,1
10,test,295,538,10,243,4,1
10,test,296,455,10,250,9,1
10,test,297,838,10,82,2,1
10,test,298,456,10,707,2,1
10,test,299,911,9,23,526,1
10,test,300,139,10,219,1,1
10,test,301,861,9,653,477,1
10,test,302,210,10,917,5,1
10,test,303,649,10,802,286,1
10,test,304,597,10,445,564,1
10,test,305,323,10,129,2,1
10,test,306,154,10,155,5,1
10,test,307,66,10,80,4,1
10,test,308,683,10,78,4,1
10,test,309,351,10,637,1,1
10,test,310,291,10,102,3,1
10,test,311,390,10,799,2,1
10,test,312,82,10,755,6,1
10,test,313,339,14,664,2,1
10,test,314,494,10,725,3,1
10,test,315,281,10,604,5,1
10,test,316,496,10,23,5,1
10,test,317,300,10,369,1,1
10,test,318,723,10,828,2,1
10,test,319,546,9,256,404,1
10,test,320,15,9,755,1,1
10,test,321,4,10,471,2,1
10,test,322,115,10,80,2,1
10,test,323,480,9,850,445,1
10,test,324,629,10,74,2,1
10,test,325,338,10,461,3,1
10,test,326,358,10,692,6,1
10,test,327,501,10,530,485,1
10,test,328,686,10,159,7,1
10,test,329,38,9,483,598,1
10,test,330,725,10,811,5,1
10,test,331,151,10,479,2,1
10,test,332,601,10,267,3,1
10,test,333,58,10,371,1,1
10,test,334,227,9,889,146,1
10,test,335,121,13,854,69,1
10,test,336,50,10,672,12,1
10,test,337,477,10,639,1,1
10,test,338,116,10,117,3,1
10,test,339,606,10,607,5,1
10,test,340,369,10,315,2,1
10,test,341,879,9,900,110,1
10,test,342,181,10,160,5,1
10,test,343,508,10,13,5,1
10,test,344,682,10,339,2,1
10,test,345,188,10,189,3,1
10,test,346,139,10,140,1,1
10,test,347,74,10,205,4,1
10,test,348,797,9,212,209,1
10,test,349,613,9,251,730,1
10,test,350,435,10,344,3,1
10,test,351,170,10,887,13,1
10,test,352,884,10,277,722,1
10,test,353,849,9,329,114,1
10,test,354,195,10,303,2,1
10,test,355,406,11,455,61,1
10,test,356,600,10,296,4,1
10,test,357,580,10,759,47,1
10,test,358,83,10,370,1,1
10,test,359,296,10,710,10,1
10,test,360,292,10,702,4,1
10,test,361,22,10,787,3,1
10,test,362,691,11,89,9,1
10,test,363,550,9,98,849,1
10,test,364,57,14,118,55,1
10,test,365,562,10,4,3,1
10,test,366,111,9,525,247,1
10,test,367,313,10,534,3,1
10,test,368,192,10,143,2,1
10,test,369,813,10,263,41,1
10,test,370,673,10,437,5,1
10,test,371,484,10,701,6,1
10,test,372,16,10,451,5,1
10,test,373,485,10,106,133,1
10,test,374,595,10,529,1,1
10,test,375,741,10,434,1,1
15,val,0,1026,1,2209,521,0
15,val,1,2313,1,31,1,0
15,val,2,474,4,1958,14,0
15,val,3,1751,1,211,2,0
15,val,4,1136,1,395,3,0
15,val,5,66,2,997,22,0
15,val,6,1196,1,953,4,0
15,val,7,2025,0,577,3,0
15,val,8,1168,5,86,1,0
15,val,9,2424,1,79,3,0
15,val,10,53,1,34,5,0
15,val,11,810,1,930,7,0
15,val,12,2411,0,810,1,0
15,val,13,2386,6,2625,77,0
15,val,14,140,1,1900,1142,0
15,val,15,434,0,2078,252,0
15,val,16,2515,0,2166,236,0
15,val,17,1474,1,676,2,0
15,val,18,918,1,923,2,0
15,val,19,552,1,1098,4,0
15,val,20,2582,1,849,3,0
15,val,21,1397,1,49,6,0
15,val,22,2504,1,662,1,0
15,val,23,2311,1,1389,1,0
15,val,24,381,5,380,1,0
15,val,25,1863,1,1862,2,0
15,val,26,2104,1,1399,2,0
15,val,27,1765,2,2633,3,0
15,val,28,1722,0,11,418,0
15,val,29,1338,1,2457,68,0
15,val,30,2022,3,42,94,0
15,val,31,312,1,976,1,0
15,val,32,2639,0,1809,160,0
15,val,33,2133,1,23,7,0
15,val,34,396,1,357,2,0
15,val,35,1185,4,1656,113,0
15,val,36,2619,0,1217,31,0
15,val,37,2602,1,1270,1,0
15,val,38,79,2,1830,347,0
15,val,39,952,1,25,1051,0
15,val,40,906,0,519,387,0
15,val,41,79,2,1861,2136,0
15,val,42,93,0,430,7,0
15,val,43,2674,5,918,151,0
15,val,44,1865,0,143,26,0
15,val,45,826,1,1836,2,0
15,val,46,1205,1,2243,6,0
15,val,47,1432,1,1431,1,0
15,val,48,1895,0,1018,168,0
15,val,49,1202,2,1149,97,0
15,val,50,34,1,2300,15,0
15,val,51,1087,1,173,2380,0
15,val,52,285,1,2512,16,0
15,val,53,943,1,1806,4,0
15,val,54,150,1,1068,1,0
15,val,55,1123,0,399,3,0
15,val,56,317,4,2115,171,0
15,val,57,363,1,2013,5,0
15,val,58,1429,0,143,6,0
15,val,59,2497,0,230,42,0
15,val,60,1930,0,256,1416,0
15,val,61,2581,1,620,1,0
15,val,62,751,1,936,2,0
15,val,63,2012,1,583,1,0
15,val,64,2653,1,1771,1186,0
15,val,65,413,0,1600,45,0
15,val,66,12,1,334,7,0
15,val,67,671,5,2132,1,0
15,val,68,2398,1,2655,150,0
15,val,69,2413,4,1467,2001,0
15,val,70,287,3,249,16,0
15,val,71,1859,1,2054,7,0
15,val,72,1900,1,140,1878,0
15,val,73,327,1,10,5,0
15,val,74,862,1,1806,3,0
15,val,75,2614,1,2273,12,0
15,val,76,1770,1,225,2,0
15,val,77,1975,1,1260,1,0
15,val,78,459,1,409,2,0
15,val,79,1796,0,2516,552,0
15,val,80,54,1,102,8,0
15,val,81,5,0,810,1,0
15,val,82,2561,1,62,5,0
15,val,83,797,1,2142,10,0
15,val,84,2299,0,2154,1139,0
15,val,85,8,1,1722,8,0
15,val,86,173,1,1087,458,0
15,val,87,114,0,803,993,0
15,val,88,848,1,847,4,0
15,val,89,537,1,1538,344,0
15,val,90,871,0,1502,679,0
15,val,91,1391,0,1790,725,0
15,val,92,329,1,271,1,0
15,val,93,427,1,426,7,0
15,val,94,295,1,665,1,0
15,val,95,1705,1,439,3,0
15,val,96,1860,0,561,399,0
15,val,97,764,2,1765,160,0
15,val,98,1016,1,2599,4,0
15,val,99,641,1,1075,15,0
15,val,100,139,0,932,143,0
15,val,101,2421,0,12,35,0
15,val,102,452,1,151,3,0
15,val,103,1472,5,1613,1,0
15,val,104,997,2,1621,6,0
15,val,105,1230,1,978,1,0
15,val,106,1280,1,29,4,0
15,val,107,2092,1,1504,1,0
15,val,108,2455,1,1319,72,0
15,val,109,2255,1,211,2,0
15,val,110,77,4,767,1075,0
15,val,111,150,1,1952,5,0
15,val,112,637,1,2187,2,0
15,val,113,35,1,981,6,0
15,val,114,1428,0,1235,18,0
15,val,115,1148,4,928,16,0
15,val,116,1056,1,843,2,0
15,val,117,1230,0,1348,52,0
15,val,118,79,1,879,5,0
15,val,119,2519,1,554,1,0
15,val,120,631,0,283,44,0
15,val,121,564,1,1945,4,0
15,val,122,1137,1,1136,6,0
15,val,123,738,0,1641,1284,0
15,val,124,2472,1,1190,2,0
15,val,125,1245,1,347,5,0
15,val,126,672,1,64,369,0
15,val,127,233,1,1854,5,0
15,val,128,1965,1,1964,2,0
15,val,129,1415,0,1661,4,0
15,val,130,238,1,237,4,0
15,val,131,1999,1,941,6,0
15,val,132,2196,0,969,15,0
15,val,133,2384,1,1488,6,0
15,val,134,462,1,912,254,0
15,val,135,1896,3,957,673,0
15,val,136,1722,1,849,7,0
15,val,137,631,5,798,1,0
15,val,138,2456,1,550,2,0
15,val,139,1286,1,660,1,0
15,val,140,2237,1,1353,2,0
15,val,141,1279,1,2611,7,0
15,val,142,116,2,234,1,0
15,val,143,777,0,328,23,0
15,val,144,2134,1,194,6,0
15,val,145,2013,0,494,213,0
15,val,146,853,1,1420,15,0
15,val,147,10,1,34,9,0
15,val,148,1710,1,148,3,0
15,val,149,215,1,561,2,0
15,val,150,1986,1,468,2,0
15,val,151,952,0,479,41,0
15,val,152,1859,1,992,11,0
15,val,153,1569,5,1988,2,0
15,val,154,756,0,525,920,0
15,val,155,140,1,461,4,0
15,val,156,773,1,2001,3,0
15,val,157,1159,0,1722,36,0
15,val,158,1859,1,773,6,0
15,val,159,1270,0,490,310,0
15,val,160,1498,0,1814,2,0
15,val,161,2260,1,371,7,0
15,val,162,1303,1,315,2,0
15,val,163,1938,1,1319,2,0
15,val,164,531,1,336,108,0
15,val,165,147,0,2535,368,0
15,val,166,841,0,1695,152,0
15,val,167,2030,0,2614,664,0
15,val,168,141,1,394,4,0
15,val,169,2197,0,45,64,0
15,val,170,999,4,2529,10,0
15,val,171,349,1,746,4,0
15,val,172,1658,0,2042,198,0
15,val,173,1176,0,1538,373,0
15,val,174,99,1,71,4,0
15,val,175,1196,1,541,4,0
15,val,176,979,1,1773,7,0
15,val,177,547,0,383,4,0
15,val,178,556,1,2074,1,0
15,val,179,875,1,2364,8,0
15,val,180,2550,0,2687,121,0
15,val,181,148,1,55,2,0
15,val,182,1180,0,1631,107,0
15,val,183,344,1,230,6,0
15,val,184,1099,1,2195,24,0
15,val,185,1035,1,2069,10,0
15,val,186,595,1,2664,8,0
15,val,187,234,1,233,2,0
15,val,188,19,1,662,7,0
15,val,189,1620,2,997,14,0
15,val,190,1794,0,480,73,0
15,val,191,2641,1,454,1,0
15,val,192,2026,1,459,2,0
15,val,193,371,1,1691,4,0
15,val,194,531,1,1671,2,0
15,val,195,1829,1,525,1,0
15,val,196,601,1,221,4,0
15,val,197,1916,1,1161,4,0
15,val,198,618,1,417,8,0
15,val,199,263,0,2226,104,0
15,val,200,938,1,2559,17,0
15,val,201,2412,0,62,2,0
15,val,202,809,1,1005,3,0
15,val,203,1753,0,1174,15,0
15,val,204,277,1,445,180,0
15,val,205,1432,0,2087,508,0
15,val,206,1994,1,187,6,0
15,val,207,68,4,1601,373,0
15,val,208,2580,0,1074,728,0
15,val,209,683,1,198,6,0
15,val,210,2434,0,634,954,0
15,val,211,1756,1,836,1,0
15,val,212,62,4,1624,674,0
15,val,213,653,1,652,4,0
15,val,214,455,1,454,1,0
15,val,215,1952,1,1494,2,0
15,val,216,832,1,1325,2,0
15,val,217,2589,0,377,203,0
15,val,218,2419,0,1197,1369,0
15,val,219,1928,1,1533,4,0
15,val,220,1008,1,668,4,0
15,val,221,1755,1,307,151,0
15,val,222,250,1,429,3,0
15,val,223,602,1,595,154,0
15,val,224,1184,0,1682,115,0
15,val,225,1256,1,54,8,0
15,val,226,480,0,1199,23,0
15,val,227,1171,1,855,1,0
15,val,228,2616,4,456,1014,0
15,val,229,963,0,479,1,0
15,val,230,435,1,1684,2,0
15,val,231,2427,1,32,4,0
15,val,232,2399,1,2543,3,0
15,val,233,2344,1,225,1,0
15,val,234,1449,1,2381,2,0
15,val,235,2284,1,1505,1,0
15,val,236,881,0,110,41,0
15,val,237,330,5,1783,1,0
15,val,238,585,1,2508,4,0
15,val,239,1969,0,51,1996,0
15,val,240,223,5,1306,2,0
15,val,241,2637,0,1724,441,0
15,val,242,672,1,345,60,0
15,val,243,912,1,1933,7,0
15,val,244,29,1,1485,27,0
15,val,245,699,0,2452,1092,0
15,val,246,791,4,2343,13,0
15,val,247,2444,2,514,1,0
15,val,248,183,0,401,1250,0
15,val,249,380,0,1729,349,0
15,val,250,997,1,1707,4,0
15,val,251,312,0,983,6,0
15,val,252,546,4,620,17,0
15,val,253,1366,1,2507,43,0
15,val,254,371,0,1357,242,0
15,val,255,390,1,881,5,0
15,val,256,106,1,268,1,0
15,val,257,941,1,2144,302,0
15,val,258,114,0,692,306,0
15,val,259,687,0,2496,747,0
15,val,260,133,1,261,4,0
15,val,261,659,0,143,23,0
15,val,262,783,0,1049,313,0
15,val,263,612,0,88,327,0
15,val,264,1705,1,39,2,0
15,val,265,1826,1,962,1,0
15,val,266,25,1,24,5,0
15,val,267,1255,4,2604,8,0
15,val,268,1348,0,1596,49,0
15,val,269,2250,1,2249,1,0
15,val,270,1420,1,853,3,0
15,val,271,2056,1,2220,358,0
15,val,272,103,0,344,58,0
15,val,273,2231,0,888,1290,0
15,val,274,595,0,1347,561,0
15,val,275,39,1,366,5,0
15,val,276,1165,0,1186,2,0
15,val,277,674,1,673,2,0
15,val,278,1402,1,1611,1,0
15,val,279,528,0,1199,27,0
15,val,280,1104,1,1857,2,0
15,val,281,1266,0,545,524,0
15,val,282,2695,0,1,545,0
15,val,283,868,4,2458,78,0
15,val,284,1654,1,158,2,0
15,val,285,940,1,939,8,0
15,val,286,192,1,453,2,0
15,val,287,115,1,336,13,0
15,val,288,450,0,1631,105,0
15,val,289,1367,1,2525,20,0
15,val,290,239,0,2304,498,0
15,val,291,713,1,83,2,0
15,val,292,569,2,1906,12,0
15,val,293,1191,1,29,4,0
15,val,294,112,0,2256,1398,0
15,val,295,1494,1,1299,4,0
15,val,296,1753,1,583,2,0
15,val,297,2185,1,586,7,0
15,val,298,1281,1,2301,5,0
15,val,299,1259,1,212,9,0
15,val,300,971,1,991,11,0
15,val,301,85,1,469,3,0
15,val,302,2514,0,357,146,0
15,val,303,986,1,1814,2,0
15,val,304,1367,1,971,1,0
15,val,305,401,1,1060,3,0
15,val,306,2549,0,2658,629,0
15,val,307,1621,2,1620,2,0
15,val,308,474,4,2146,308,0
15,val,309,2564,0,371,122,0
15,val,310,2608,0,141,156,0
15,val,311,1609,1,25,2,0
15,val,312,1974,0,1199,25,0
15,val,313,2624,1,2122,778,0
15,val,314,2338,0,1217,27,0
15,val,315,339,0,383,5,0
15,val,316,2207,1,2013,2,0
15,val,317,116,1,115,1,0
15,val,318,2370,1,2369,2,0
15,val,319,1574,1,328,4,0
15,val,320,717,5,472,2,0
15,val,321,1566,1,960,1,0
15,val,322,807,5,1373,1,0
15,val,323,2220,1,2056,2111,0
15,val,324,2008,1,2489,2,0
15,val,325,1057,1,598,8,0
15,val,326,147,1,146,1,0
15,val,327,2547,0,1732,276,0
15,val,328,1037,1,189,2,0
15,val,329,1489,1,1708,2,0
15,val,330,826,1,1523,2,0
15,val,331,719,2,81,1,0
15,val,332,1030,1,1029,2,0
15,val,333,1992,1,687,1,0
15,val,334,936,1,2181,4,0
15,val,335,2644,0,1066,1352,0
15,val,336,1939,1,551,3,0
15,val,337,1054,1,2607,3,0
15,val,338,1024,1,1284,7,0
15,val,339,791,4,2223,311,0
15,val,340,1092,1,2132,1,0
15,val,341,598,1,2020,5,0
15,val,342,1065,1,388,3,0
15,val,343,997,2,1620,77,0
15,val,344,146,1,2401,991,0
15,val,345,689,5,971,6,0
15,val,346,2388,0,1358,3,0
15,val,347,1328,1,2600,8,0
15,val,348,918,5,2674,62,0
15,val,349,2511,1,1423,1,0
15,val,350,2144,1,2143,1,0
15,val,351,1097,2,891,1,0
15,val,352,2085,2,1834,1,0
15,val,353,1877,0,2056,393,0
15,val,354,1127,0,2467,399,0
15,val,355,2482,1,2481,1,0
15,val,356,83,1,1551,1,0
15,val,357,666,0,164,9,0
15,val,358,1635,1,1167,3,0
15,val,359,416,1,530,3,0
15,val,360,1294,0,1634,916,0
15,val,361,595,1,594,2,0
15,val,362,2665,1,741,3,0
15,val,363,538,0,1211,2,0
15,val,364,23,1,258,3,0
15,val,365,151,1,2606,17,0
15,val,366,779,0,2692,230,0
15,val,367,1734,5,518,8,0
15,val,368,991,1,150,14,0
15,val,369,458,1,1641,2,0
15,val,370,1551,1,83,2,0
15,val,371,2680,1,126,2,0
15,val,372,910,0,377,231,0
15,val,373,1032,2,514,3,0
15,val,374,2115,4,2079,16,0
15,val,375,1984,1,2688,3,0
15,val,376,963,5,221,2,0
15,val,377,145,0,2347,302,0
15,val,378,1203,0,1437,1885,0
15,val,379,499,4,1545,502,0
15,val,380,1679,0,834,8,0
15,val,381,51,1,1265,3,0
15,val,382,664,3,2201,40,0
15,val,383,2123,0,2157,109,0
15,val,384,217,0,832,560,0
15,val,385,2514,1,4,2,0
15,val,386,1623,1,1775,1,0
15,val,387,595,1,602,767,0
15,val,388,868,4,499,86,0
15,val,389,1225,1,790,2,0
15,val,390,1583,4,1959,7,0
15,val,391,425,0,634,986,0
15,val,392,243,0,62,7,0
15,val,393,523,1,875,7,0
15,val,394,2662,1,1930,1,0
15,val,395,385,1,85,9,0
15,val,396,714,1,858,1,0
15,val,397,2638,1,95,3,0
15,val,398,1397,1,1177,13,0
15,val,399,2657,1,1814,2,0
15,val,400,1953,1,2013,9,0
15,val,401,371,1,2036,1,0
15,val,402,2696,1,176,2,0
15,val,403,2456,1,2260,9,0
15,val,404,1546,0,1,419,0
15,val,405,992,3,1888,11,0
15,val,406,2122,1,2624,28,0
15,val,407,222,1,963,1,0
15,val,408,875,1,1828,14,0
15,val,409,462,1,172,1,0
15,val,410,659,1,658,3,0
15,val,411,646,4,2360,1,0
15,val,412,655,4,2184,110,0
15,val,413,829,1,23,4,0
15,val,414,2195,1,1099,285,0
15,val,415,1963,1,1299,2,0
15,val,416,2197,1,45,2,0
15,val,417,2015,0,1348,47,0
15,val,418,616,1,1647,3,0
15,val,419,60,1,2702,3,0
15,val,420,2433,0,930,2041,0
15,val,421,2014,0,328,18,0
15,val,422,2673,1,545,2,0
15,val,423,1262,4,1694,32,0
15,val,424,32,0,2518,552,0
15,val,425,1045,1,1044,1,0
15,val,426,158,1,138,3,0
15,val,427,2257,1,269,2,0
15,val,428,1388,0,1239,49,0
15,val,429,1898,0,625,551,0
15,val,430,541,1,1196,2,0
15,val,431,2434,1,2301,7,0
15,val,432,990,1,2473,128,0
15,val,433,912,1,462,1058,0
15,val,434,611,1,2103,5,0
15,val,435,799,1,1570,6,0
15,val,436,1757,0,1957,1812,0
15,val,437,898,1,1256,9,0
15,val,438,77,0,240,1279,0
15,val,439,1717,1,1825,1,0
15,val,440,2418,1,768,3,0
15,val,441,952,1,1769,1042,0
15,val,442,1059,1,1317,5,0
15,val,443,1028,1,1444,644,0
15,val,444,1689,1,1338,2,0
15,val,445,1437,1,1157,4,0
15,val,446,2679,1,4,1,0
15,val,447,205,1,28,4,0
15,val,448,376,0,1357,746,0
15,val,449,2058,0,789,57,0
15,val,450,1988,5,1569,45,0
15,val,451,2231,1,1578,2,0
15,val,452,377,0,1456,22,0
15,val,453,1060,1,673,1,0
15,val,454,1299,1,1963,6,0
15,val,455,2033,0,2620,582,0
15,val,456,1590,1,472,3,0
15,val,457,419,1,418,5,0
15,val,458,1193,1,2096,2,0
15,val,459,1393,1,242,2,0
15,val,460,746,1,1399,5,0
15,val,461,2153,1,863,7,0
15,val,462,1176,5,2693,94,0
15,val,463,2119,1,579,5,0
15,val,464,882,1,467,1,0
15,val,465,2646,0,1154,593,0
15,val,466,467,1,1899,9,0
15,val,467,523,1,522,4,0
15,val,468,20,1,311,5,0
15,val,469,211,1,210,12,0
15,val,470,2638,0,478,132,0
15,val,471,1640,5,2065,7,0
15,val,472,2389,5,359,4,0
15,val,473,991,1,1213,9,0
15,val,474,196,1,1902,5,0
15,val,475,557,1,2073,3,0
15,val,476,980,0,401,494,0
15,val,477,1260,1,1975,1,0
15,val,478,2074,0,2391,1881,0
15,val,479,509,0,1586,895,0
15,val,480,1236,1,380,2,0
15,val,481,2573,0,94,438,0
15,val,482,1641,0,879,241,0
15,val,483,1293,1,2307,3,0
15,val,484,211,1,559,9,0
15,val,485,18,1,1321,19,0
15,val,486,471,0,1461,621,0
15,val,487,608,1,69,1,0
15,val,488,1245,0,1050,1801,0
15,val,489,97,1,2708,5,0
15,val,490,1931,0,733,1019,0
15,val,491,1351,0,1853,94,0
15,val,492,209,1,242,5,0
15,val,493,2368,0,569,9,0
15,val,494,984,0,135,368,0
15,val,495,213,0,879,225,0
15,val,496,2451,1,21,1084,0
15,val,497,2553,0,794,308,0
15,val,498,482,1,481,3,0
15,val,499,2202,3,2348,218,0
15,val,500,1496,5,942,1,0
15,val,501,2334,1,141,3,0
15,val,502,1703,1,1702,1,0
15,val,503,2024,1,294,1,0
15,val,504,2614,0,565,228,0
15,val,505,230,1,370,3,0
15,val,506,2324,1,253,1,0
15,val,507,378,1,1157,2,0
15,val,508,1634,1,2084,1,0
15,val,509,2382,1,1591,7,0
15,val,510,514,2,513,6,0
15,val,511,1859,5,1171,4,0
15,val,512,333,1,1626,3,0
15,val,513,1697,4,1730,49,0
15,val,514,1243,2,597,51,0
15,val,515,18,1,2707,20,0
15,val,516,2179,0,457,75,0
15,val,517,2213,0,1971,125,0
15,val,518,1418,1,1074,2,0
15,val,519,791,4,2380,13,0
15,val,520,867,2,1032,236,0
15,val,521,202,1,1202,4,0
15,val,522,1896,0,135,76,0
15,val,523,48,0,2214,360,0
15,val,524,2459,1,45,2,0
15,val,525,2452,0,2349,69,0
15,val,526,1490,1,2116,34,0
15,val,527,2188,0,1186,3,0
15,val,528,327,1,2495,63,0
15,val,529,2279,0,403,200,0
15,val,530,2420,1,1161,1,0
15,val,531,1088,7,1087,2,0
15,val,532,2292,0,1358,3,0
15,val,533,1662,1,31,1,0
15,val,534,1080,1,725,10,0
15,val,535,453,1,685,11,0
15,val,536,1579,1,844,4,0
15,val,537,1501,1,1072,2,0
15,val,538,715,1,954,789,0
15,val,539,2102,1,1034,1,0
15,val,540,2688,0,1436,22,0
15,val,541,1620,2,438,87,0
15,val,542,222,0,2533,435,0
15,val,543,2696,0,2323,728,0
15,val,544,757,1,1832,14,0
15,val,545,2374,1,810,4,0
15,val,546,1291,4,1409,43,0
15,val,547,1565,5,926,1,0
15,val,548,2670,0,1950,174,0
15,val,549,79,2,984,165,0
15,val,550,718,5,717,1589,0
15,val,551,1356,0,879,96,0
15,val,552,427,5,390,6,0
15,val,553,12,1,2431,7,0
15,val,554,1500,1,2694,8,0
15,val,555,422,1,621,2,0
15,val,556,912,1,64,8,0
15,val,557,1373,5,807,3,0
15,val,558,941,5,2153,6,0
15,val,559,1612,0,432,1420,0
15,val,560,1544,1,1249,2,0
15,val,561,223,1,2088,12,0
15,val,562,84,1,1552,1,0
15,val,563,2135,0,38,294,0
15,val,564,700,2,2427,145,0
15,val,565,2655,1,2398,2475,0
15,val,566,91,2,770,1,0
15,val,567,1444,1,1443,1,0
15,val,568,2115,4,1880,453,0
15,val,569,1135,1,174,5,0
15,val,570,253,1,2324,1,0
15,val,571,290,0,452,126,0
15,val,572,2673,5,1401,1,0
15,val,573,724,1,169,2,0
15,val,574,2485,0,18,209,0
15,val,575,2221,1,2536,4,0
15,val,576,1392,1,1380,4,0
15,val,577,1830,1,1746,6,0
15,val,578,2031,0,2663,164,0
15,val,579,1941,4,2612,28,0
15,val,580,2297,4,2449,124,0
15,val,581,2437,1,662,4,0
15,val,582,176,1,2321,5,0
15,val,583,546,4,2022,8,0
15,val,584,1890,1,943,1,0
15,val,585,1624,0,791,268,0
15,val,586,1991,1,990,6,0
15,val,587,361,0,2323,727,0
15,val,588,1248,0,230,47,0
15,val,589,21,1,2451,303,0
15,val,590,1941,0,240,1129,0
15,val,591,629,1,2060,2,0
15,val,592,1824,0,2260,455,0
15,val,593,1473,1,813,10,0
15,val,594,136,0,222,76,0
15,val,595,597,2,1243,547,0
15,val,596,708,1,1863,218,0
15,val,597,42,4,483,105,0
15,val,598,1593,1,543,3,0
15,val,599,696,0,1216,173,0
15,val,600,1190,1,1189,3,0
15,val,601,372,0,983,11,0
15,val,602,23,1,829,3,0
15,val,603,8,5,309,3,0
15,val,604,1424,1,659,5,0
15,val,605,2124,1,1790,6,0
15,val,606,2222,1,1104,1,0
15,val,607,1338,1,2588,11,0
15,val,608,2335,1,143,1,0
15,val,609,1973,0,833,2056,0
15,val,610,765,1,764,4,0
15,val,611,1383,0,1922,104,0
15,val,612,691,0,2015,2,0
15,val,613,910,1,122,9,0
15,val,614,2267,1,972,6,0
15,val,615,1145,0,401,1261,0
15,val,616,751,0,983,23,0
15,val,617,176,1,1837,20,0
15,val,618,815,2,355,1267,0
15,val,619,983,0,64,23,0
15,val,620,999,4,2493,79,0
15,val,621,2023,1,1647,2,0
15,val,622,2294,3,1214,942,0
15,val,623,376,1,736,6,0
15,val,624,1370,1,174,8,0
15,val,625,875,1,963,5,0
15,val,626,1171,5,1859,7,0
15,val,627,104,1,1726,1,0
15,val,628,2710,1,1281,1,0
15,val,629,1132,1,1116,3,0
15,val,630,2209,10,1026,1759,1
15,val,631,31,10,2313,3,1
15,val,632,1958,13,474,3,1
15,val,633,211,10,1751,14,1
15,val,634,395,10,1136,3,1
15,val,635,997,11,66,5,1
15,val,636,953,10,1196,2,1
15,val,637,577,9,2025,1,1
15,val,638,86,14,1168,1,1
15,val,639,79,10,2424,30,1
15,val,640,34,10,53,9,1
15,val,641,930,10,810,2,1
15,val,642,810,9,2411,2,1
15,val,643,2625,15,2386,567,1
15,val,644,1900,10,140,1990,1
15,val,645,2078,9,434,542,1
15,val,646,2166,9,2515,1007,1
15,val,647,676,10,1474,3,1
15,val,648,923,10,918,4,1
15,val,649,1098,10,552,1,1
15,val,650,849,10,2582,12,1
15,val,651,49,10,1397,14,1
15,val,652,662,10,2504,22,1
15,val,653,1389,10,2311,2,1
15,val,654,380,14,381,1,1
15,val,655,1862,10,1863,1,1
15,val,656,1399,10,2104,6,1
15,val,657,2633,11,1765,2,1
15,val,658,11,9,1722,1056,1
15,val,659,2457,10,1338,553,1
15,val,660,42,12,2022,171,1
15,val,661,976,10,312,1,1
15,val,662,1809,9,2639,712,1
15,val,663,23,10,2133,2,1
15,val,664,357,10,396,3,1
15,val,665,1656,13,1185,49,1
15,val,666,1217,9,2619,964,1
15,val,667,1270,10,2602,8,1
15,val,668,1830,11,79,21,1
15,val,669,25,10,952,926,1
15,val,670,519,9,906,60,1
15,val,671,1861,11,79,19,1
15,val,672,430,9,93,12,1
15,val,673,918,14,2674,77,1
15,val,674,143,9,1865,217,1
15,val,675,1836,10,826,18,1
15,val,676,2243,10,1205,628,1
15,val,677,1431,10,1432,4,1
15,val,678,1018,9,1895,19,1
15,val,679,1149,11,1202,922,1
15,val,680,2300,10,34,3,1
15,val,681,173,10,1087,528,1
15,val,682,2512,10,285,1967,1
15,val,683,1806,10,943,1,1
